hour,day_of_week,month,is_weekend,is_holiday,has_event,location_type,location,weather,temperature,humidity,crowd_score,crowd_level
16,0,1,0,0,0,transport_hub,Tokyo,rain,25.372216300526308,27.72708669739242,46.5,medium
20,0,6,0,0,0,restaurant,Singapore,rain,1.9975472083941082,23.154708980283917,29.29,low
0,1,10,0,0,0,museum,Bangkok,rain,17.89514723717864,56.52936993583753,3.05,low
17,4,4,0,0,1,park,Paris,fog,31.612392935722227,69.27934674697414,69.33,high
19,6,2,1,0,0,restaurant,Singapore,snow,14.632545565353894,89.58822555239995,30.93,low
16,5,3,1,0,0,beach,Tokyo,fog,33.264179940634996,52.890554716576546,56.66,medium
23,3,8,0,0,0,restaurant,Amsterdam,snow,34.791405213381175,73.95628678846037,6.3,low
10,5,1,1,0,0,restaurant,Barcelona,rain,2.6789538824744374,46.08331335074194,40.51,medium
14,4,12,0,0,0,market,Dubai,rain,39.49555553420338,63.387682730034136,52.93,medium
16,3,8,0,0,0,market,Rome,snow,3.7705738747491147,87.90661538584722,47.51,medium
15,1,12,0,1,0,transport_hub,Dubai,rain,10.70738581688122,51.899180688573225,75.91,high
15,6,7,1,0,1,restaurant,Paris,clouds,13.638895512970848,31.81927243300721,78.53,high
5,2,4,0,0,0,shopping_mall,Bangkok,fog,8.879142777635533,43.74918390231153,0.0,low
11,0,10,0,0,0,tourist_spot,New York,fog,11.992968745967477,27.987150718428644,49.42,medium
0,4,9,0,0,0,shopping_mall,London,clear,22.572116233068016,55.392602416721154,2.95,low
20,6,1,1,0,0,shopping_mall,London,clouds,31.7343254313218,55.1857031449008,25.46,low
3,4,4,0,0,0,park,New York,snow,36.86166834531305,34.88146502585897,19.6,low
1,6,9,1,0,0,tourist_spot,Singapore,clouds,33.09121314929605,73.72459899124661,31.58,low
4,3,10,0,0,0,restaurant,Rome,snow,27.11241989264249,23.88717987507512,6.42,low
15,0,11,0,0,0,shopping_mall,Singapore,fog,31.348129723016616,87.74682929396248,32.08,low
21,2,5,0,0,0,shopping_mall,Tokyo,fog,30.875229358303827,50.19769085738727,17.3,low
13,2,4,0,0,0,park,Paris,snow,9.38114827715497,41.567905198211974,7.68,low
0,4,9,0,0,0,tourist_spot,Sydney,clouds,32.96480263460458,41.116169883856415,3.7,low
21,6,5,1,0,0,beach,Amsterdam,clouds,24.965719938364845,91.78909780153495,53.36,medium
4,2,7,0,1,0,museum,Sydney,rain,24.950678260153655,20.996389496319754,22.82,low
11,5,1,1,0,0,park,Singapore,snow,4.560706417135871,56.963132836999826,24.99,low
18,2,10,0,0,1,museum,Tokyo,rain,1.754248758924839,49.772407026312784,58.0,medium
13,6,6,1,0,0,tourist_spot,Paris,clouds,22.421001962369857,73.83258548133162,74.74,high
8,4,11,0,0,0,shopping_mall,Barcelona,fog,8.132323688464478,43.89833775666861,12.37,low
16,6,6,1,0,0,restaurant,Barcelona,clear,4.311878169682033,62.784126886866794,60.69,medium
18,5,4,1,0,0,museum,Rome,fog,39.39804751681396,49.05039611443715,73.75,high
21,1,10,0,1,0,restaurant,New York,clouds,39.79658184936897,57.11413835697245,37.25,medium
21,0,5,0,0,0,beach,Bangkok,fog,15.713815551616563,44.980444794820414,2.62,low
5,2,8,0,0,1,shopping_mall,Amsterdam,clear,35.223189215254024,70.64759663743655,19.48,low
0,2,5,0,1,0,beach,Amsterdam,rain,15.079612669322113,21.31010170260232,9.62,low
18,2,3,0,0,0,tourist_spot,Dubai,rain,5.72963550552942,85.80587259375021,33.86,low
20,2,2,0,1,0,restaurant,Istanbul,clouds,12.810730009853968,51.56064367574588,30.53,low
6,4,11,0,0,0,beach,Sydney,clouds,3.576366575680523,24.365929992979993,4.15,low
18,1,2,0,0,0,tourist_spot,Dubai,fog,22.12177409033992,59.07808500190715,47.01,medium
9,1,1,0,0,0,tourist_spot,New York,clouds,38.07357200344772,24.835171998535973,19.1,low
19,1,7,0,0,0,market,Sydney,fog,1.9747575889415803,39.68840809889721,23.82,low
20,6,8,1,0,0,shopping_mall,Bangkok,clouds,15.756324282405876,60.03421920325047,51.68,medium
0,5,10,1,0,0,museum,New York,snow,13.951604918554278,93.81065592088756,30.51,low
9,2,8,0,0,0,shopping_mall,Istanbul,snow,34.872597559536274,88.35204309847639,22.15,low
2,6,8,1,0,0,museum,Paris,fog,26.97372727982846,75.62613899512601,2.92,low
19,6,1,1,0,0,beach,Singapore,fog,20.153527048294517,93.40489875870281,35.09,medium
17,3,4,0,0,0,museum,Istanbul,snow,18.974832892029937,50.614391006592584,46.49,medium
20,5,12,1,0,0,tourist_spot,Istanbul,snow,27.603164573542458,27.372021028261873,41.19,medium
15,1,5,0,0,0,beach,New York,fog,8.669759455074978,89.51277101571905,26.22,low
17,6,3,1,0,0,transport_hub,Paris,snow,31.29267204996356,32.10987668105787,44.71,medium
5,3,2,0,0,0,market,New York,snow,33.23210081193741,58.61590345084279,12.48,low
22,0,8,0,0,0,restaurant,Singapore,clear,39.580419903106346,44.36484871563022,0.0,low
17,0,7,0,0,0,tourist_spot,Singapore,fog,12.719644178629093,60.15954831960004,59.89,medium
10,3,5,0,0,0,transport_hub,Sydney,snow,12.908642880478943,65.24462139379932,49.97,medium
12,1,5,0,0,0,park,Paris,clouds,14.774300444004531,75.65390504833371,30.67,low
10,2,1,0,0,0,tourist_spot,Tokyo,rain,17.63266983907236,86.89562161297977,17.34,low
10,2,2,0,0,0,shopping_mall,Dubai,fog,32.918593030892346,64.26734743114531,27.9,low
12,1,12,0,0,0,transport_hub,Tokyo,snow,4.566030157063454,93.27467089986607,31.39,low
13,4,6,0,0,0,tourist_spot,Paris,rain,0.1745118851659644,65.26017951795961,36.73,medium
8,0,9,0,0,0,market,Dubai,fog,19.651011928791036,67.9589004794446,27.83,low
20,6,2,1,1,0,restaurant,Amsterdam,clouds,0.7207140694532344,27.625651954348974,45.94,medium
10,4,6,0,0,0,tourist_spot,Tokyo,snow,1.445156780900838,40.642778559168065,36.17,medium
0,2,8,0,0,0,beach,Amsterdam,rain,7.246324468270222,37.02964502441626,4.6,low
13,2,7,0,0,0,restaurant,Tokyo,clear,35.45742036159269,21.023006131383973,37.26,medium
20,4,5,0,0,0,restaurant,Paris,rain,36.18794124868354,68.8406198344672,31.76,low
4,4,3,0,0,0,park,Istanbul,snow,18.782941384670345,79.44537691852656,0.0,low
9,4,10,0,0,0,tourist_spot,Istanbul,snow,27.615182129151133,80.50697116665597,21.87,low
9,1,10,0,0,0,beach,Amsterdam,rain,27.13157349138641,88.12378866376605,16.64,low
1,0,9,0,0,0,beach,Dubai,clouds,12.157155350790028,90.48082111739238,2.18,low
8,5,8,1,1,0,transport_hub,Istanbul,snow,35.85293786197098,93.13873443927197,62.45,medium
13,4,11,0,0,0,transport_hub,Dubai,rain,31.461955993376236,62.117325444561985,43.79,medium
21,1,8,0,0,0,transport_hub,Amsterdam,snow,34.18704015508023,82.40937476671678,29.24,low
13,2,8,0,0,0,beach,Rome,clouds,34.427067238985124,80.8553034033942,17.9,low
11,6,4,1,0,0,shopping_mall,Paris,fog,6.3627242365895365,86.28663203703856,73.02,high
19,3,2,0,0,0,restaurant,Amsterdam,rain,34.85070108634137,74.66001467627859,15.51,low
22,0,9,0,1,0,transport_hub,Dubai,clear,31.617822738171093,43.934545069770806,41.6,medium
11,3,3,0,0,0,tourist_spot,Sydney,rain,6.607398609166251,81.70488000373759,37.93,medium
14,1,2,0,0,0,restaurant,Rome,fog,22.685782326960084,72.27072358174652,13.73,low
7,0,4,0,0,0,shopping_mall,New York,fog,25.39744877471595,89.15644072668232,11.32,low
20,1,11,0,0,0,tourist_spot,London,clear,5.5082906291134615,61.93209502444049,24.64,low
3,0,12,0,0,0,transport_hub,Paris,clear,13.73986721729029,69.34502179827061,0.0,low
3,6,7,1,0,0,park,London,clear,18.559808610863996,39.86174421670587,56.6,medium
21,5,12,1,0,0,restaurant,London,fog,30.337297716919103,34.10680287256987,34.55,low
3,2,4,0,0,1,market,London,fog,6.674792886109651,46.84772937632198,26.28,low
8,0,4,0,0,0,market,Dubai,snow,32.2449742757791,45.79595080260718,25.01,low
1,6,12,1,0,0,transport_hub,Singapore,clouds,27.075882956414617,46.14211959348373,1.0,low
2,5,12,1,0,0,park,Amsterdam,clear,32.95188632871421,66.93572246329207,35.28,medium
7,1,8,0,1,0,transport_hub,Tokyo,rain,14.29916540165677,76.68491610377829,51.06,medium
22,6,8,1,1,0,shopping_mall,Istanbul,snow,7.459079189245776,83.39007957334829,73.99,high
14,3,3,0,0,0,restaurant,London,snow,33.737640422701006,83.43920533742883,27.75,low
10,2,11,0,0,0,shopping_mall,Barcelona,clouds,10.293124879291708,27.612773128114544,25.52,low
0,5,3,1,0,0,park,Dubai,snow,0.5646242467032181,66.60771895176319,4.31,low
13,2,3,0,0,0,restaurant,Tokyo,snow,31.60398448827337,37.61535290048299,32.57,low
19,1,9,0,0,0,transport_hub,Tokyo,snow,12.430586616869817,22.436458158647785,51.0,medium
23,6,12,1,0,0,market,New York,snow,27.06795090551049,27.49686692709634,19.05,low
6,0,6,0,0,0,park,London,fog,21.22370599426917,22.885872670585176,7.8,low
11,1,5,0,0,0,museum,Amsterdam,clouds,14.771893503608315,81.19326161721251,52.57,medium
9,2,2,0,0,0,transport_hub,Paris,clouds,31.41733191083425,37.81598223768191,17.15,low
8,5,9,1,0,0,market,Singapore,rain,18.6623305633084,65.47838975282417,51.02,medium
3,0,3,0,0,0,transport_hub,Rome,rain,7.76330020883683,26.38106662109714,2.52,low
6,1,12,0,0,0,park,London,fog,36.61406034098429,26.341732229999433,18.45,low
21,2,2,0,0,0,market,Amsterdam,snow,27.128146780287274,28.040229596584982,7.14,low
13,0,1,0,0,0,market,Amsterdam,snow,15.593074233308425,78.6694447099853,44.54,medium
2,2,12,0,0,0,shopping_mall,London,fog,17.094428581373265,71.39812563418431,7.1,low
23,6,3,1,0,0,tourist_spot,Istanbul,clouds,6.224791752317813,27.346266839860338,25.72,low
7,1,7,0,0,0,beach,Sydney,rain,27.175895708951177,52.63621057086477,10.27,low
3,3,5,0,0,0,tourist_spot,Barcelona,fog,19.492955804162865,53.15531908169537,0.0,low
11,3,10,0,0,0,museum,Barcelona,clear,12.711840883230696,20.776421171909853,49.2,medium
0,4,7,0,0,0,market,Amsterdam,fog,19.774690137789115,65.96883582000535,3.62,low
23,6,8,1,0,0,park,Amsterdam,clear,12.648334653079187,49.982379145504396,29.66,low
1,5,2,1,0,1,restaurant,Amsterdam,rain,31.547161998067924,40.485687856424754,36.96,medium
22,6,12,1,0,0,shopping_mall,Amsterdam,clear,28.944055183588162,38.00702072054577,36.76,medium
17,5,3,1,1,0,museum,Paris,clouds,26.601231435585753,53.48054113193778,88.35,high
1,1,3,0,0,0,transport_hub,Tokyo,rain,4.022001786676661,43.28782835585051,0.9,low
0,3,6,0,0,0,museum,London,fog,31.84376932264742,33.035946543250006,12.5,low
23,1,7,0,0,0,restaurant,Amsterdam,snow,28.94659304014896,67.78811749689726,0.0,low
13,1,8,0,0,0,tourist_spot,London,clear,28.056550168658525,94.27678662102652,69.75,high
19,2,1,0,0,0,tourist_spot,Singapore,fog,25.92064186516164,52.1308006432705,14.86,low
1,4,7,0,0,0,tourist_spot,Paris,clear,28.690855234778866,78.54074957800327,8.18,low
0,0,5,0,0,0,shopping_mall,Tokyo,rain,34.85446089335592,22.068841342510193,1.62,low
21,2,11,0,0,1,transport_hub,Tokyo,snow,30.589912566581123,86.16143441633174,37.58,medium
2,1,8,0,0,0,park,Amsterdam,rain,16.812629284116003,55.44582080567335,0.0,low
12,6,9,1,0,0,transport_hub,Barcelona,clear,18.140781053240925,57.388722456012296,69.2,high
14,1,8,0,0,0,shopping_mall,Istanbul,clear,27.02918574244553,57.535694846105024,54.88,medium
13,2,5,0,0,0,restaurant,Sydney,clear,16.069000293288347,82.18858587463355,42.67,medium
17,1,3,0,0,0,restaurant,Paris,snow,3.937823234676472,60.83529553156384,25.96,low
15,3,6,0,0,0,park,Paris,clouds,26.211070396789708,73.80410575946317,31.64,low
21,6,10,1,0,0,beach,Tokyo,snow,7.036350218724925,51.81971900432939,20.26,low
0,4,8,0,0,0,park,Amsterdam,snow,3.870492781459629,42.364271156927074,7.73,low
21,2,10,0,0,0,museum,Barcelona,fog,24.038619517321024,94.27624810404942,30.8,low
6,2,3,0,0,0,beach,Rome,rain,15.084307056262439,93.27180387380156,11.71,low
18,2,2,0,0,0,shopping_mall,Paris,fog,38.45164752940136,20.224243306540036,20.16,low
17,2,10,0,0,0,restaurant,Singapore,clouds,9.080527034430279,83.22044715960953,31.69,low
18,0,12,0,0,0,market,Istanbul,fog,25.75396304359053,56.19156923240545,25.65,low
12,1,3,0,0,1,transport_hub,Sydney,clear,15.084814948686,90.24810277983056,62.61,medium
18,6,5,1,0,0,museum,Tokyo,clouds,6.275127613772691,55.98606798280619,69.15,high
6,4,6,0,0,0,tourist_spot,Tokyo,snow,30.907069143325515,90.95001883831539,0.0,low
1,0,10,0,0,0,shopping_mall,Barcelona,fog,31.602346252355325,74.53841845726953,0.0,low
8,4,11,0,0,0,shopping_mall,Rome,snow,2.275208924926466,32.09224421336789,16.98,low
3,3,5,0,0,0,shopping_mall,Tokyo,fog,31.621097426340473,94.08835650468744,0.0,low
16,5,12,1,0,0,museum,Dubai,clear,35.65543382403272,20.70598671175645,54.9,medium
15,6,3,1,0,0,restaurant,Amsterdam,rain,9.73015937051561,94.4865069582693,52.61,medium
3,6,7,1,0,0,market,Sydney,rain,17.945253496758966,33.35063543814034,18.01,low
3,2,3,0,0,0,beach,Sydney,snow,36.55423806922248,58.033742869848716,0.0,low
18,4,4,0,0,0,restaurant,Dubai,fog,35.48237818039877,24.01639755366213,29.65,low
5,2,6,0,0,0,tourist_spot,Tokyo,clear,17.040729818078326,57.03137189972718,15.39,low
21,2,7,0,0,0,market,Tokyo,clouds,4.821373463371521,82.8183925014419,33.24,low
15,6,3,1,0,0,transport_hub,Rome,clear,24.082051764367165,24.221174629035932,44.13,medium
21,2,5,0,0,0,market,Sydney,rain,31.060996750863872,57.76416083326979,14.1,low
22,4,12,0,0,0,beach,London,fog,33.234601355690465,31.486144633123136,20.8,low
23,3,10,0,0,0,restaurant,Sydney,clouds,31.087828564963957,86.8982101652915,0.98,low
14,1,4,0,0,0,park,Tokyo,clouds,35.22338446324094,25.007665024707247,23.11,low
15,6,9,1,0,0,beach,New York,clear,39.65830838149701,73.00013116814361,81.42,high
1,0,2,0,0,0,museum,Istanbul,clouds,10.4448060268186,39.365599992313165,0.0,low
23,0,8,0,0,0,park,Barcelona,rain,31.039234713530917,65.2330808578216,12.66,low
15,6,1,1,0,0,beach,Dubai,rain,24.870495213908388,68.79591348793913,26.32,low
22,2,3,0,0,0,park,Barcelona,fog,5.424454399835392,40.817382958531255,2.33,low
17,2,2,0,0,0,market,Istanbul,snow,35.68141257410719,44.64665303985614,28.54,low
13,2,4,0,1,0,beach,Dubai,clouds,24.86800207807676,34.408210442013406,64.45,medium
14,3,3,0,0,0,tourist_spot,Singapore,clear,9.054516466442472,42.03006947857568,36.03,medium
22,2,1,0,0,0,market,Rome,clouds,29.399011388714303,90.88223207949073,19.46,low
22,3,4,0,0,0,restaurant,Paris,clouds,9.387539158427565,43.450344042037315,8.83,low
3,5,1,1,0,0,museum,Amsterdam,rain,11.861235428088674,92.90180039745582,19.2,low
4,2,10,0,0,0,tourist_spot,New York,clouds,30.157508363680748,20.549215095698827,10.41,low
9,4,9,0,0,0,shopping_mall,Bangkok,clear,29.433544729576656,51.93475137876533,22.63,low
10,1,3,0,1,0,beach,Rome,fog,12.357172219453094,46.36647570453892,61.1,medium
17,3,9,0,0,0,museum,London,rain,25.451499561737517,42.50614473900052,41.42,medium
2,1,11,0,0,0,tourist_spot,Dubai,clouds,3.0437316499344202,87.63634150203828,7.75,low
0,0,3,0,0,0,restaurant,Barcelona,fog,29.973957412811277,64.52242329162168,0.0,low
1,2,6,0,0,0,market,London,snow,26.558602731389236,94.92334661451719,0.71,low
5,3,9,0,0,0,market,Sydney,clouds,3.730821182930808,38.75362550441091,0.0,low
20,1,3,0,0,0,restaurant,Sydney,fog,31.337665854093864,42.91578136020334,19.96,low
20,5,10,1,1,0,market,Rome,snow,20.495491845810363,34.08655006633637,47.76,medium
6,4,2,0,0,0,restaurant,Rome,fog,38.090879094043366,39.30157013722898,0.0,low
11,5,4,1,0,0,museum,Istanbul,snow,10.17607263673983,22.796186976729146,57.63,medium
11,2,3,0,0,0,park,New York,fog,37.751064783400935,90.85358656954995,19.36,low
10,5,7,1,0,0,transport_hub,Paris,clouds,33.31455380371477,63.32133002316699,53.83,medium
5,3,12,0,0,0,transport_hub,Sydney,snow,34.62515235193274,38.655400482556715,12.14,low
19,1,3,0,0,0,beach,Rome,rain,33.58027454074832,55.2743076560223,8.07,low
1,5,12,1,0,0,park,Singapore,fog,0.18120886016952387,77.15165897752225,9.05,low
10,5,8,1,0,0,park,New York,snow,10.990867610560384,41.36014517745295,32.58,low
20,0,9,0,0,0,beach,Amsterdam,snow,23.56171415415224,65.84679002653289,1.86,low
14,3,9,0,0,0,tourist_spot,Bangkok,snow,34.20547087266379,21.668677035076122,22.06,low
18,0,3,0,0,0,tourist_spot,Tokyo,fog,3.2814190032462998,21.97376550922577,32.1,low
16,1,8,0,0,0,park,Istanbul,snow,15.687559688220754,82.19519583051833,15.87,low
13,6,3,1,0,0,transport_hub,Paris,clear,20.207327432148897,90.77620924636878,63.13,medium
3,0,12,0,0,0,beach,Singapore,rain,28.928180242505846,33.55264906086597,2.88,low
22,1,10,0,0,0,restaurant,Barcelona,snow,13.10664862950043,86.22075604819035,3.15,low
10,2,10,0,0,0,tourist_spot,Amsterdam,snow,28.296379916850967,79.32408586985898,32.21,low
15,1,8,0,1,0,transport_hub,Rome,rain,31.816191542443654,52.5975131646363,74.25,high
22,4,4,0,0,0,market,Barcelona,clear,1.3317009343160535,29.75398011343837,13.57,low
21,6,2,1,0,0,restaurant,Dubai,snow,6.897186564078894,48.229405474594444,20.67,low
16,5,11,1,0,0,museum,Amsterdam,clouds,11.500884167245097,38.33703578938223,36.21,medium
17,1,2,0,0,0,tourist_spot,Amsterdam,rain,8.829388326092161,74.00678133958866,21.45,low
0,0,3,0,0,0,museum,New York,fog,13.338541115540012,92.5128517336282,3.33,low
20,0,9,0,0,0,restaurant,Paris,fog,5.897189648911723,85.11700911654282,18.59,low
15,2,12,0,0,1,shopping_mall,Barcelona,snow,13.101916138814058,31.001074156689732,51.5,medium
23,0,7,0,0,0,beach,London,rain,23.80533762519508,50.22247544042954,0.0,low
12,1,9,0,0,0,restaurant,London,clear,6.02156853561886,36.67627377665626,38.31,medium
21,0,3,0,0,0,beach,Tokyo,clear,8.793633830010435,29.302390861832798,2.06,low
9,0,4,0,0,0,park,Barcelona,snow,16.539057460484557,30.19286497763777,16.92,low
12,3,9,0,0,0,shopping_mall,Dubai,clear,36.069153818336055,61.57009958186938,33.78,low
15,1,9,0,0,0,shopping_mall,Rome,rain,27.365533496992086,68.754742502846,33.58,low
16,3,10,0,0,0,transport_hub,New York,clouds,18.387831982139193,39.03124351697653,29.07,low
7,5,1,1,0,0,shopping_mall,Bangkok,fog,1.0008875325734667,85.40894926542285,25.99,low
15,0,1,0,0,0,beach,Singapore,rain,14.029290735638513,42.3535685361923,19.14,low
10,5,3,1,0,0,shopping_mall,London,clouds,23.534422236141218,79.15747659224172,58.5,medium
22,5,10,1,0,0,tourist_spot,Sydney,clear,14.90402620983958,46.78012571817591,37.83,medium
4,5,6,1,0,0,restaurant,Istanbul,rain,21.013349885699434,91.89426057068083,36.18,medium
20,3,12,0,0,0,beach,Barcelona,clouds,34.596767627249356,29.760026042249006,8.5,low
13,6,2,1,0,0,tourist_spot,Amsterdam,clear,1.4727664769376503,54.981128589568556,55.85,medium
23,1,8,0,1,0,museum,Tokyo,clouds,23.396572467565527,76.50982428286682,30.23,low
13,4,1,0,0,0,museum,Tokyo,fog,23.66277478206106,49.93266629067142,43.64,medium
2,4,11,0,0,0,museum,Dubai,rain,29.955030668277026,53.58665078183007,0.0,low
12,1,10,0,0,0,beach,Tokyo,rain,17.002008832489494,26.975705648247175,23.11,low
20,5,10,1,0,0,beach,Dubai,clear,18.462330917441143,63.766278072227955,64.02,medium
21,1,2,0,0,1,beach,Dubai,fog,5.3266892936408805,50.30870501497394,41.19,medium
18,3,9,0,0,0,transport_hub,Paris,fog,28.73316263081767,72.60377278514417,38.96,medium
7,6,12,1,0,0,tourist_spot,Istanbul,clouds,36.33072563581843,84.15240523443507,48.9,medium
8,6,11,1,0,0,shopping_mall,Amsterdam,fog,36.58503090011062,25.03140012922334,58.5,medium
11,5,2,1,0,0,museum,London,fog,1.2892607773324816,56.34151107120979,43.48,medium
7,4,4,0,0,0,restaurant,Dubai,clear,29.329293590977645,57.52570413402329,1.32,low
8,1,6,0,0,1,shopping_mall,Rome,clouds,10.498224878914947,27.733370186772387,29.01,low
5,0,11,0,0,0,restaurant,Dubai,clouds,39.6844876057168,60.29529201748409,8.5,low
22,3,11,0,0,0,beach,Bangkok,snow,3.8204813610872534,26.76294302719152,0.0,low
11,3,7,0,0,0,museum,Dubai,clear,20.56466918405534,34.669653364011495,46.52,medium
10,6,3,1,0,0,museum,Barcelona,fog,31.032807987321718,47.350993065738365,57.31,medium
22,1,6,0,0,0,museum,Singapore,rain,24.90471238098477,66.49075403318881,15.23,low
16,1,8,0,0,0,park,Istanbul,clear,38.84502410827849,61.550042282346325,33.39,low
10,4,1,0,0,0,transport_hub,Dubai,clear,13.806473540633437,66.56252442550725,32.38,low
17,1,8,0,0,0,restaurant,Tokyo,rain,38.18375634310832,26.87748932152892,45.51,medium
23,5,2,1,0,0,tourist_spot,London,clear,34.64594494854792,34.18089452709018,10.84,low
22,2,5,0,0,0,market,Rome,clear,35.05206238328678,63.06749615630709,6.46,low
1,0,9,0,1,0,museum,New York,rain,36.18410831486939,42.13940141201647,25.27,low
9,3,3,0,0,0,beach,Tokyo,clear,25.644532846319215,47.18324076148338,28.69,low
2,4,2,0,1,0,transport_hub,London,clear,11.873302462775328,53.73351885431506,32.98,low
2,4,6,0,0,0,museum,Paris,snow,21.96118304225181,69.77328429076107,4.71,low
10,3,11,0,0,0,shopping_mall,Bangkok,snow,32.00880327982509,44.41522441131248,39.22,medium
3,0,11,0,0,0,market,Sydney,clouds,24.554984229113753,87.86296345179032,0.0,low
10,5,10,1,0,0,market,Paris,clear,36.69444016627746,80.27685633095658,59.34,medium
13,0,1,0,0,0,museum,Istanbul,snow,3.731337790867495,24.41550718350608,45.19,medium
23,3,12,0,0,0,market,New York,clouds,4.939915956407139,60.166042079066116,11.28,low
16,5,3,1,0,0,market,New York,snow,25.52146387163056,32.787441341420724,57.38,medium
19,3,1,0,1,0,beach,New York,clouds,19.862773887197736,79.9723215768479,36.45,medium
2,2,12,0,0,0,tourist_spot,Paris,clouds,31.986118744058857,67.50143043090611,0.0,low
11,2,10,0,0,0,shopping_mall,New York,fog,1.9662525366125072,35.09275556983462,30.12,low
0,0,5,0,0,0,tourist_spot,Amsterdam,rain,24.627383796377707,75.12620478616164,7.77,low
6,6,9,1,0,0,shopping_mall,Tokyo,rain,13.387084658821319,87.57256801270977,26.8,low
10,1,2,0,0,0,tourist_spot,Istanbul,fog,32.240544968874254,23.293836650272528,44.73,medium
0,3,7,0,0,0,market,New York,snow,33.88793507231352,86.48066629307684,13.46,low
14,1,9,0,0,1,beach,Istanbul,rain,10.287026128359038,26.25736823374274,44.71,medium
23,1,5,0,0,0,transport_hub,Bangkok,rain,3.7507342995941784,49.16965689280754,9.11,low
11,3,10,0,0,0,beach,New York,fog,20.346364655120986,58.28378083713213,17.3,low
11,3,1,0,0,0,beach,Istanbul,fog,9.506199679991273,35.450269015144265,12.13,low
1,0,11,0,0,0,beach,Amsterdam,clouds,0.9212040557625523,26.61381724791051,10.73,low
23,0,4,0,0,0,restaurant,Dubai,rain,23.564868353931367,69.90568594256578,10.31,low
2,0,4,0,0,0,tourist_spot,London,clouds,30.397119438955478,74.77072107960522,0.88,low
18,6,6,1,0,0,transport_hub,Istanbul,clouds,22.78151252563246,43.10297828544928,54.66,medium
22,6,8,1,0,0,museum,Rome,fog,38.28132699778296,37.501882821857265,21.77,low
4,1,3,0,0,0,restaurant,Sydney,clear,16.3535754305816,36.128964707034484,0.0,low
18,6,2,1,0,0,transport_hub,Istanbul,snow,32.313135730204934,39.18856289118423,52.99,medium
16,2,6,0,0,0,beach,Amsterdam,snow,13.26914679408009,71.65749191911678,7.61,low
18,3,6,0,0,0,market,Barcelona,fog,34.90550425228656,31.913770917171874,41.52,medium
22,5,6,1,0,0,tourist_spot,Tokyo,clouds,8.386743081132892,52.759219537458065,45.56,medium
16,2,6,0,0,0,transport_hub,Bangkok,rain,33.272125548841146,56.37188518791343,40.96,medium
20,4,2,0,1,0,shopping_mall,Dubai,snow,32.06840650786879,36.41081617006846,60.85,medium
23,0,10,0,0,0,park,Sydney,fog,5.862371945187275,37.32882560645092,10.38,low
6,5,10,1,0,0,museum,Singapore,rain,28.364770808742353,64.97752075745252,28.9,low
16,6,6,1,0,0,shopping_mall,Rome,snow,3.4794238111281306,71.43734201660567,95.45,high
20,6,12,1,0,0,park,Dubai,clouds,12.929221618358175,29.022525235468777,33.0,low
3,0,10,0,0,0,shopping_mall,Bangkok,clouds,16.25036637651703,79.034777424276,9.27,low
11,1,3,0,0,0,beach,Rome,fog,21.175536691800282,52.007594353100004,22.24,low
1,6,1,1,0,0,restaurant,Barcelona,clouds,4.4102911341198014,78.82125339936721,24.9,low
2,1,2,0,0,0,transport_hub,Sydney,clouds,11.231274349863384,29.468952486845957,4.31,low
17,5,10,1,0,0,restaurant,Rome,fog,15.262816074553074,61.497291093032736,46.93,medium
20,5,8,1,0,0,park,Bangkok,clear,32.17857528739225,85.56835202843925,62.4,medium
8,4,2,0,0,0,tourist_spot,London,rain,2.8795787210778423,84.07491862791248,0.15,low
14,5,8,1,0,0,restaurant,Barcelona,fog,39.47058223094666,56.44777896124508,71.47,high
10,2,12,0,0,0,park,Rome,clear,23.430821941566784,86.93721733593435,29.93,low
19,4,2,0,0,0,beach,Singapore,snow,5.511444954804361,30.202476595385637,18.56,low
10,5,10,1,0,0,restaurant,Bangkok,rain,2.5186604580538052,64.94755995881218,59.66,medium
22,0,6,0,0,0,transport_hub,Bangkok,clouds,14.577230434972943,23.19303078803,17.94,low
11,1,3,0,0,0,transport_hub,Istanbul,clouds,34.43581462490862,70.51832133743582,41.68,medium
10,0,4,0,0,0,transport_hub,Dubai,clouds,16.671399551576854,36.31580923258869,36.3,medium
11,3,9,0,0,0,beach,Singapore,rain,15.816960037507917,53.435827248457066,10.93,low
0,6,9,1,0,0,shopping_mall,Barcelona,fog,37.52633634211269,65.53624047238702,38.09,medium
14,1,3,0,0,0,shopping_mall,Barcelona,clouds,27.519695543449156,42.4201499089472,47.12,medium
19,4,11,0,0,0,market,Barcelona,clear,11.0237054884173,60.612324799137006,29.6,low
21,5,6,1,0,0,restaurant,Dubai,rain,19.034749350581556,52.998109671254426,46.37,medium
11,1,3,0,0,0,beach,Barcelona,clear,14.465789892120252,42.7244284331524,21.11,low
8,2,9,0,0,0,restaurant,Amsterdam,clouds,17.276375155759887,55.30629649231734,28.74,low
3,5,5,1,0,0,transport_hub,Bangkok,clouds,29.036959410510327,82.25513215116928,15.96,low
19,4,9,0,0,0,tourist_spot,Singapore,clouds,4.5021320419830735,35.78817927834131,67.45,high
14,3,8,0,0,0,shopping_mall,Tokyo,clear,37.989865342684354,68.25867521702935,39.52,medium
14,2,4,0,0,0,restaurant,Rome,rain,2.8702622111580345,87.08232890400842,29.28,low
